,person,data_set,data_store,data_size,query,trial,response_time
163,rob,arrest_db,relational,60000,6,2,192.6565170288086
164,rob,arrest_db,relational,60000,6,3,184.17787551879883
165,rob,arrest_db,relational,60000,6,4,185.29200553894043
166,rob,arrest_db,relational,60000,6,5,182.36565589904785
167,rob,arrest_db,relational,60000,6,6,185.3921413421631
168,rob,arrest_db,relational,60000,6,7,185.7008934020996
169,rob,arrest_db,relational,60000,6,8,183.78591537475586
170,rob,arrest_db,relational,60000,6,9,183.38799476623535
171,rob,arrest_db,relational,60000,6,10,183.47573280334473
172,rob,arrest_db,relational,60000,7,1,244.43817138671875
173,rob,arrest_db,relational,60000,7,2,238.5084629058838
174,rob,arrest_db,relational,60000,7,3,241.08505249023438
175,rob,arrest_db,relational,60000,7,4,237.41793632507324
176,rob,arrest_db,relational,60000,7,5,234.04216766357422
177,rob,arrest_db,relational,60000,7,6,235.11552810668945
178,rob,arrest_db,relational,60000,7,7,236.5870475769043
179,rob,arrest_db,relational,60000,7,8,236.0706329345703
180,rob,arrest_db,relational,60000,7,9,237.2119426727295
181,rob,arrest_db,relational,60000,7,10,236.97447776794434
182,rob,arrest_db,relational,60000,8,1,145.42365074157715
183,rob,arrest_db,relational,60000,8,2,155.3025245666504
184,rob,arrest_db,relational,60000,8,3,150.41017532348633
185,rob,arrest_db,relational,60000,8,4,145.02716064453125
186,rob,arrest_db,relational,60000,8,5,145.7517147064209
187,rob,arrest_db,relational,60000,8,6,146.0113525390625
188,rob,arrest_db,relational,60000,8,7,143.08643341064453
189,rob,arrest_db,relational,60000,8,8,146.09956741333008
190,rob,arrest_db,relational,60000,8,9,143.6173915863037
191,rob,arrest_db,relational,60000,8,10,147.42422103881836
192,rob,arrest_db,relational,60000,9,1,224.2591381072998
193,rob,arrest_db,relational,60000,9,2,228.04880142211914
194,rob,arrest_db,relational,60000,9,3,222.16248512268066
195,rob,arrest_db,relational,60000,9,4,222.02658653259277
196,rob,arrest_db,relational,60000,9,5,221.99296951293945
197,rob,arrest_db,relational,60000,9,6,223.2649326324463
198,rob,arrest_db,relational,60000,9,7,221.4944362640381
199,rob,arrest_db,relational,60000,9,8,220.78371047973633
200,rob,arrest_db,relational,60000,9,9,223.32763671875
201,rob,arrest_db,relational,60000,9,10,222.53084182739258
202,rob,arrest_db,relational,60000,10,1,7.351160049438477
203,rob,arrest_db,relational,60000,10,2,7.17473030090332
204,rob,arrest_db,relational,60000,10,3,7.304191589355469
205,rob,arrest_db,relational,60000,10,4,7.246255874633789
206,rob,arrest_db,relational,60000,10,5,7.306814193725586
207,rob,arrest_db,relational,60000,10,6,7.2536468505859375
208,rob,arrest_db,relational,60000,10,7,7.268428802490234
209,rob,arrest_db,relational,60000,10,8,7.288217544555664
210,rob,arrest_db,relational,60000,10,9,7.165670394897461
211,rob,arrest_db,relational,60000,10,10,7.251501083374023
212,rob,arrest_db,relational,60000,11,1,179.14724349975586
213,rob,arrest_db,relational,60000,11,2,172.9452610015869
214,rob,arrest_db,relational,60000,11,3,171.81134223937988
215,rob,arrest_db,relational,60000,11,4,173.09260368347168
216,rob,arrest_db,relational,60000,11,5,172.50633239746094
217,rob,arrest_db,relational,60000,11,6,171.74673080444336
218,rob,arrest_db,relational,60000,11,7,171.76246643066406
219,rob,arrest_db,relational,60000,11,8,172.7609634399414
220,rob,arrest_db,relational,60000,11,9,172.17755317687988
221,rob,arrest_db,relational,60000,11,10,173.4147071838379
222,rob,arrest_db,relational,80000,import,1,1129.0509700775146
223,rob,arrest_db,relational,80000,1,1,31.59189224243164
224,rob,arrest_db,relational,80000,1,2,29.167890548706055
225,rob,arrest_db,relational,80000,1,3,29.941797256469727
226,rob,arrest_db,relational,80000,1,4,30.79390525817871
227,rob,arrest_db,relational,80000,1,5,30.968666076660156
228,rob,arrest_db,relational,80000,1,6,30.630826950073242
229,rob,arrest_db,relational,80000,1,7,34.06953811645508
230,rob,arrest_db,relational,80000,1,8,31.66508674621582
231,rob,arrest_db,relational,80000,1,9,44.96049880981445
232,rob,arrest_db,relational,80000,1,10,29.31499481201172
233,rob,arrest_db,relational,80000,2,1,95.60561180114746
234,rob,arrest_db,relational,80000,2,2,90.07668495178223
235,rob,arrest_db,relational,80000,2,3,95.82901000976562
236,rob,arrest_db,relational,80000,2,4,94.75350379943848
237,rob,arrest_db,relational,80000,2,5,83.39929580688477
238,rob,arrest_db,relational,80000,2,6,85.57248115539551
239,rob,arrest_db,relational,80000,2,7,84.06376838684082
240,rob,arrest_db,relational,80000,2,8,83.77695083618164
241,rob,arrest_db,relational,80000,2,9,83.86707305908203
242,rob,arrest_db,relational,80000,2,10,83.72783660888672
243,rob,arrest_db,relational,80000,3,1,25.200366973876953
244,rob,arrest_db,relational,80000,3,2,24.5058536529541
245,rob,arrest_db,relational,80000,3,3,24.565935134887695
246,rob,arrest_db,relational,80000,3,4,24.80340003967285
247,rob,arrest_db,relational,80000,3,5,24.81865882873535
248,rob,arrest_db,relational,80000,3,6,24.94025230407715
249,rob,arrest_db,relational,80000,3,7,24.8563289642334
